Postal Code,Place Name,State,County,Latitude,Longitude
125-0051,Niijuku,Toukyouto,Katsushikaku,35.7619,139.8606
125-0052,Shibamata,Toukyouto,Katsushikaku,35.7557,139.8755
125-0053,Kamakura,Toukyouto,Katsushikaku,35.746,139.879
125-0054,Takasago,Toukyouto,Katsushikaku,35.7508,139.8665
125-0061,Kameari,Toukyouto,Katsushikaku,35.764,139.8479
125-0062,Aoto,Toukyouto,Katsushikaku,35.7492,139.8547
125-0063,Shiratori,Toukyouto,Katsushikaku,35.7504,139.8451
130-0001,Adumabashi,Toukyouto,Sumidaku,35.7092,139.8026
130-0002,Narihira,Toukyouto,Sumidaku,35.7077,139.8131
130-0003,Yokokawa,Toukyouto,Sumidaku,35.7041,139.8134
130-0004,Honjo,Toukyouto,Sumidaku,35.7036,139.802
130-0005,Higashikomagata,Toukyouto,Sumidaku,35.7065,139.8025
130-0011,Ishiwara,Toukyouto,Sumidaku,35.7005,139.8026
130-0012,Taihei,Toukyouto,Sumidaku,35.7012,139.8132
130-0013,Kinshi,Toukyouto,Sumidaku,35.6982,139.8133
130-0014,Kamezawa,Toukyouto,Sumidaku,35.6976,139.8027
130-0015,Yokoami,Toukyouto,Sumidaku,35.6993,139.7951
130-0021,Midori,Toukyouto,Sumidaku,35.6944,139.8032
130-0022,Koutoubashi,Toukyouto,Sumidaku,35.6944,139.8137
130-0023,Tatekawa,Toukyouto,Sumidaku,35.6911,139.8032
130-0024,Kikukawa,Toukyouto,Sumidaku,35.6887,139.805
130-0025,Chitose,Toukyouto,Sumidaku,35.6908,139.7952
130-0026,Ryougoku,Toukyouto,Sumidaku,35.6939,139.7936
131-0031,Sumida,Toukyouto,Sumidaku,35.7321,139.8202
131-0032,Higashimukoujima,Toukyouto,Sumidaku,35.7233,139.8182
131-0033,Mukoujima,Toukyouto,Sumidaku,35.7149,139.8096
131-0034,Tsutsumidoori,Toukyouto,Sumidaku,35.7285,139.8131
131-0041,Yahiro,Toukyouto,Sumidaku,35.7215,139.8269
131-0042,Higashisumida,Toukyouto,Sumidaku,35.7202,139.8334
131-0043,Tachibana,Toukyouto,Sumidaku,35.709,139.8318
131-0044,Bunka,Toukyouto,Sumidaku,35.71,139.8243
131-0045,Oshiage,Toukyouto,Sumidaku,35.7117,139.8162
131-0046,Kyoujima,Toukyouto,Sumidaku,35.7152,139.8217
132-0001,Niihori,Toukyouto,Edogawaku,35.7043,139.8891
132-0002,Yagouchi(1choume),Toukyouto,Edogawaku,35.7031,139.8952
132-0011,Mizue,Toukyouto,Edogawaku,35.697,139.8958
132-0014,Higashimizue,Toukyouto,Edogawaku,35.6898,139.8981
132-0015,"Nishimizue(1-3choume,4choume3-9ban)",Toukyouto,Edogawaku,35.6878,139.8922
132-0021,Chuuou,Toukyouto,Edogawaku,35.7086,139.8716
132-0022,Oosugi,Toukyouto,Edogawaku,35.7075,139.8792
132-0023,Nishiichinoe,Toukyouto,Edogawaku,35.6971,139.8772
132-0024,Ichinoe,Toukyouto,Edogawaku,35.6908,139.8809
132-0025,Matsue,Toukyouto,Edogawaku,35.6947,139.8713
132-0031,Matsushima,Toukyouto,Edogawaku,35.7091,139.8617
132-0032,Nishikomatsugawamachi,Toukyouto,Edogawaku,35.6994,139.8632
132-0033,Higashikomatsugawa,Toukyouto,Edogawaku,35.6938,139.865
132-0034,Komatsugawa,Toukyouto,Edogawaku,35.6968,139.85
132-0035,Hirai,Toukyouto,Edogawaku,35.7071,139.8435
133-0002,Yagouchi(2choume),Toukyouto,Edogawaku,35.7008,139.9002
133-0041,Kamiisshiki,Toukyouto,Edogawaku,35.7264,139.8727
133-0042,Okinomiyachou,Toukyouto,Edogawaku,35.7229,139.8762
133-0043,Matsumoto,Toukyouto,Edogawaku,35.7154,139.8779
133-0044,Hon'Isshiki,Toukyouto,Edogawaku,35.7185,139.8712
133-0051,Kitakoiwa,Toukyouto,Edogawaku,35.7415,139.8887
133-0052,Higashikoiwa,Toukyouto,Edogawaku,35.7291,139.8906
133-0053,Kitashinozaki,Toukyouto,Edogawaku,35.7184,139.8957
133-0054,Kamishinozaki,Toukyouto,Edogawaku,35.711,139.9011
133-0055,Nishishinozaki,Toukyouto,Edogawaku,35.7127,139.8955
133-0056,Minamikoiwa,Toukyouto,Edogawaku,35.7273,139.8839
133-0057,Nishikoiwa,Toukyouto,Edogawaku,35.7355,139.8792
133-0061,Shinozakimachi,Toukyouto,Edogawaku,35.7039,139.9065
133-0062,Higashishinozakimachi,Toukyouto,Edogawaku,35.6998,139.9186
133-0063,Higashishinozaki,Toukyouto,Edogawaku,35.6959,139.9144
133-0064,Shimoshinozakimachi,Toukyouto,Edogawaku,35.6988,139.9133
133-0065,Minamishinozakimachi,Toukyouto,Edogawaku,35.6949,139.9035
133-0071,Higashimatsumoto,Toukyouto,Edogawaku,35.7187,139.8842
133-0072,Shishibonechou,Toukyouto,Edogawaku,35.7172,139.8834
133-0073,Shishibone,Toukyouto,Edogawaku,35.7115,139.8894
134-0013,Edogawa(Sonota),Toukyouto,Edogawaku,35.682,139.891
134-0015,Nishimizue(Sonota),Toukyouto,Edogawaku,35.6861,139.8876
134-0081,Kitakasai,Toukyouto,Edogawaku,35.6753,139.86
134-0082,Ukitachou,Toukyouto,Edogawaku,35.677,139.8631
134-0083,Nakakasai,Toukyouto,Edogawaku,35.6642,139.8695
134-0084,Higashikasai,Toukyouto,Edogawaku,35.6636,139.8791
134-0085,Minamikasai,Toukyouto,Edogawaku,35.6497,139.8742
134-0086,Rinkaichou,Toukyouto,Edogawaku,35.6479,139.8641
134-0087,Seishinchou,Toukyouto,Edogawaku,35.6596,139.8548
134-0088,Nishikasai,Toukyouto,Edogawaku,35.6647,139.859
134-0091,Funabori,Toukyouto,Edogawaku,35.6817,139.8655
134-0092,Ichinoechou,Toukyouto,Edogawaku,35.6835,139.873
134-0093,Ninoechou,Toukyouto,Edogawaku,35.6819,139.8732
135-0001,Mouri,Toukyouto,Koutouku,35.6917,139.8149
135-0002,Sumiyoshi,Toukyouto,Koutouku,35.6889,139.8141
135-0003,Sarue,Toukyouto,Koutouku,35.6864,139.8135
135-0004,Morishita,Toukyouto,Koutouku,35.6869,139.8021
135-0005,Takabashi,Toukyouto,Koutouku,35.6851,139.7994
135-0006,Tokiwa,Toukyouto,Koutouku,35.685,139.7963
135-0007,Shin'Oohashi,Toukyouto,Koutouku,35.6885,139.7946
135-0011,Ougibashi,Toukyouto,Koutouku,35.6832,139.8154
135-0012,Umibe,Toukyouto,Koutouku,35.6811,139.8185
135-0013,Senda,Toukyouto,Koutouku,35.6812,139.8157
135-0014,Ishijima,Toukyouto,Koutouku,35.6811,139.8128
135-0015,Sengoku,Toukyouto,Koutouku,35.6784,139.8149
135-0016,Touyou,Toukyouto,Koutouku,35.6702,139.8135
135-0021,Shirakawa,Toukyouto,Koutouku,35.6823,139.8036
135-0022,Miyoshi,Toukyouto,Koutouku,35.6802,139.804
135-0023,Hirano,Toukyouto,Koutouku,35.6778,139.8032
135-0024,Kiyosumi,Toukyouto,Koutouku,35.6818,139.7961
135-0031,Saga,Toukyouto,Koutouku,35.6774,139.7905
135-0032,Fukuzumi,Toukyouto,Koutouku,35.6761,139.7937
135-0033,Fukagawa,Toukyouto,Koutouku,35.6759,139.7974
135-0034,Eitai,Toukyouto,Koutouku,35.6736,139.7914
135-0041,Fuyuki,Toukyouto,Koutouku,35.6745,139.8014
135-0042,Kiba,Toukyouto,Koutouku,35.6699,139.8057
135-0043,Shiohama,Toukyouto,Koutouku,35.6626,139.8076
135-0044,Ecchuujima,Toukyouto,Koutouku,35.6672,139.7948
135-0045,Furuishiba,Toukyouto,Koutouku,35.6676,139.7977
135-0046,Botan,Toukyouto,Koutouku,35.6694,139.7972
135-0047,Tomioka,Toukyouto,Koutouku,35.6712,139.7988
135-0048,Monzennakachou,Toukyouto,Koutouku,35.673,139.7949
135-0051,Edagawa,Toukyouto,Koutouku,35.6576,139.8066
135-0052,Shiomi,Toukyouto,Koutouku,35.6577,139.815
135-0053,Tatsumi,Toukyouto,Koutouku,35.6471,139.8139
135-0061,Toyosu(Tsuginobiruwonozoku),Toukyouto,Koutouku,35.655,139.7965
135-0062,Shinonome,Toukyouto,Koutouku,35.643,139.8018
135-0063,Ariake,Toukyouto,Koutouku,35.631,139.7911
135-0064,Aomi,Toukyouto,Koutouku,35.6185,139.7817
135-0091,Daiba,Toukyouto,Minatoku,35.6288,139.7757
135-0092,Higashiyashio,Toukyouto,Shinagawaku,35.6212,139.771
135-6090,Toyosutoyosusenta^Biru(Chikai.Kaisoufumei),Toukyouto,Koutouku,35.655,139.7965
136-0071,Kameido,Toukyouto,Koutouku,35.699,139.8282
136-0072,Oojima,Toukyouto,Koutouku,35.6899,139.8328
136-0073,Kitasuna,Toukyouto,Koutouku,35.6808,139.8314
136-0074,Higashisuna,Toukyouto,Koutouku,35.6763,139.8412
136-0075,Shinsuna,Toukyouto,Koutouku,35.6638,139.8258
136-0076,Minamisuna,Toukyouto,Koutouku,35.6738,139.8285
136-0081,Yumenoshima,Toukyouto,Koutouku,35.6506,139.8289
136-0082,Shinkiba,Toukyouto,Koutouku,35.6405,139.8303
136-0083,Wakasu,Toukyouto,Koutouku,35.6257,139.8322
140-0002,Higashishinagawa,Toukyouto,Shinagawaku,35.618,139.7476
140-0003,Yashio,Toukyouto,Shinagawaku,35.6003,139.756
140-0004,Minamishinagawa,Toukyouto,Shinagawaku,35.6118,139.7411
140-0005,Hiromachi,Toukyouto,Shinagawaku,35.6126,139.7339
140-0011,Higashiooi,Toukyouto,Shinagawaku,35.6036,139.7392
140-0012,Katsushima,Toukyouto,Shinagawaku,35.5976,139.745
140-0013,Minamiooi,Toukyouto,Shinagawaku,35.5927,139.7342
140-0014,Ooi,Toukyouto,Shinagawaku,35.602,139.7306
140-0015,Nishiooi,Toukyouto,Shinagawaku,35.5984,139.7206
141-0021,Kamioosaki,Toukyouto,Shinagawaku,35.6342,139.7179
141-0022,Higashigotanda,Toukyouto,Shinagawaku,35.6274,139.7262
141-0031,Nishigotanda,Toukyouto,Shinagawaku,35.6243,139.7184
141-0032,Oosaki,Toukyouto,Shinagawaku,35.6195,139.7264
141-0033,Nishishinagawa,Toukyouto,Shinagawaku,35.6136,139.7271
142-0041,Togoshi,Toukyouto,Shinagawaku,35.612,139.7181
142-0042,Yutakachou,Toukyouto,Shinagawaku,35.6077,139.7205
142-0043,Futaba,Toukyouto,Shinagawaku,35.6043,139.7222
142-0051,Hiratsuka,Toukyouto,Shinagawaku,35.6155,139.7141
142-0052,Higashinakanobu,Toukyouto,Shinagawaku,35.6092,139.7133
142-0053,Nakanobu,Toukyouto,Shinagawaku,35.6065,139.7105
142-0054,Nishinakanobu,Toukyouto,Shinagawaku,35.6103,139.7078
142-0061,Koyamadai,Toukyouto,Shinagawaku,35.6236,139.7052
142-0062,Koyama,Toukyouto,Shinagawaku,35.6175,139.7031
142-0063,Ebara,Toukyouto,Shinagawaku,35.6157,139.7069
142-0064,Hatanodai,Toukyouto,Shinagawaku,35.6057,139.7026
143-0001,Toukai,Toukyouto,Ootaku,35.5832,139.763
143-0002,Jounanjima,Toukyouto,Ootaku,35.5807,139.7784
143-0003,Keihinjima,Toukyouto,Ootaku,35.5702,139.7649
143-0004,Shouwajima,Toukyouto,Ootaku,35.573,139.7492
143-0005,Heiwanomorikouen,Toukyouto,Ootaku,35.5803,139.7406
143-0006,Heiwajima,Toukyouto,Ootaku,35.5809,139.746
143-0011,Oomorihonchou,Toukyouto,Ootaku,35.5806,139.7371
143-0012,Oomorihigashi,Toukyouto,Ootaku,35.5709,139.7385
143-0013,Oomoriminami,Toukyouto,Ootaku,35.5641,139.7429
143-0014,Oomorinaka,Toukyouto,Ootaku,35.5672,139.7325
143-0015,Oomorinishi,Toukyouto,Ootaku,35.5734,139.7273
143-0016,Oomorikita,Toukyouto,Ootaku,35.5838,139.7303
143-0021,Kitamagome,Toukyouto,Ootaku,35.5996,139.708
143-0022,Higashimagome,Toukyouto,Ootaku,35.5961,139.7151
143-0023,Sannou,Toukyouto,Ootaku,35.5887,139.7239
143-0024,Chuuou,Toukyouto,Ootaku,35.5774,139.7165
143-0025,Minamimagome,Toukyouto,Ootaku,35.5876,139.7128
143-0026,Nishimagome,Toukyouto,Ootaku,35.5886,139.7047
143-0027,Nakamagome,Toukyouto,Ootaku,35.595,139.7066
144-0031,Higashikamata,Toukyouto,Ootaku,35.5631,139.7284
144-0032,Kitakoujiya,Toukyouto,Ootaku,35.5626,139.7346
144-0033,Higashikoujiya,Toukyouto,Ootaku,35.5571,139.7431
144-0034,Nishikoujiya,Toukyouto,Ootaku,35.5567,139.7335
144-0035,Minamikamata,Toukyouto,Ootaku,35.5561,139.7251
144-0041,Hanedakuukou,Toukyouto,Ootaku,35.5516,139.7737
144-0042,Hanedaasahichou,Toukyouto,Ootaku,35.5528,139.7485
144-0043,Haneda,Toukyouto,Ootaku,35.5481,139.7462
144-0044,Honhaneda,Toukyouto,Ootaku,35.5476,139.7309
144-0045,Minamirokugou,Toukyouto,Ootaku,35.5468,139.7205
144-0046,Higashirokugou,Toukyouto,Ootaku,35.5485,139.717
144-0047,Haginaka,Toukyouto,Ootaku,35.5515,139.7321
144-0051,Nishikamata,Toukyouto,Ootaku,35.5654,139.7128
144-0052,Kamata,Toukyouto,Ootaku,35.563,139.7208
144-0053,Kamatahonchou,Toukyouto,Ootaku,35.5569,139.7181
144-0054,Shinkamata,Toukyouto,Ootaku,35.5581,139.7074
144-0055,Nakarokugou,Toukyouto,Ootaku,35.5495,139.7131
144-0056,Nishirokugou,Toukyouto,Ootaku,35.5491,139.7072
145-0061,Ishikawachou,Toukyouto,Ootaku,35.6003,139.6824
145-0062,Kitasenzoku,Toukyouto,Ootaku,35.6081,139.6889
145-0063,Minamisenzoku,Toukyouto,Ootaku,35.6029,139.6899
145-0064,Kamiikedai,Toukyouto,Ootaku,35.5972,139.6976
145-0065,Higashiyukigaya,Toukyouto,Ootaku,35.5945,139.6899
145-0066,Minamiyukigaya,Toukyouto,Ootaku,35.591,139.6841
145-0067,Yukigayaootsukamachi,Toukyouto,Ootaku,35.5919,139.679
145-0071,Den'Enchoufu,Toukyouto,Ootaku,35.5936,139.6674
145-0072,Den'Enchoufuhonchou,Toukyouto,Ootaku,35.5854,139.6758
145-0073,Kitaminemachi,Toukyouto,Ootaku,35.587,139.6831
145-0074,Higashiminemachi,Toukyouto,Ootaku,35.5827,139.6845
145-0075,Nishiminemachi,Toukyouto,Ootaku,35.5813,139.6803
145-0076,Den'Enchoufuminami,Toukyouto,Ootaku,35.5806,139.6753
146-0081,Nakaikegami,Toukyouto,Ootaku,35.5849,139.6992
146-0082,Ikegami,Toukyouto,Ootaku,35.5731,139.7036
146-0083,Chidori,Toukyouto,Ootaku,35.5712,139.6928
146-0084,Minamikugahara,Toukyouto,Ootaku,35.577,139.6866
146-0085,Kugahara,Toukyouto,Ootaku,35.5803,139.693
146-0091,Unoki,Toukyouto,Ootaku,35.5757,139.6795
146-0092,Shimomaruko,Toukyouto,Ootaku,35.5681,139.6858
146-0093,Yaguchi,Toukyouto,Ootaku,35.5633,139.693
146-0094,Higashiyaguchi,Toukyouto,Ootaku,35.5641,139.7045
146-0095,Tamagawa,Toukyouto,Ootaku,35.5606,139.7002
150-0001,Jinguumae,Toukyouto,Shibuyaku,35.6689,139.7078
150-0002,Shibuya,Toukyouto,Shibuyaku,35.6593,139.7054
150-0011,Higashi,Toukyouto,Shibuyaku,35.6529,139.7096
150-0012,Hiroo,Toukyouto,Shibuyaku,35.6505,139.7173
150-0013,Ebisu(Tsuginobiruwonozoku),Toukyouto,Shibuyaku,35.6457,139.7154
150-0021,Ebisunishi,Toukyouto,Shibuyaku,35.6484,139.7069
150-0022,Ebisuminami,Toukyouto,Shibuyaku,35.6451,139.7084
150-0031,Sakuragaokachou,Toukyouto,Shibuyaku,35.6556,139.701
150-0032,Uguisudanichou,Toukyouto,Shibuyaku,35.6535,139.702
150-0033,Sarugakuchou,Toukyouto,Shibuyaku,35.6501,139.702
150-0034,Daikanyamachou,Toukyouto,Shibuyaku,35.6506,139.7041
150-0035,Hachiyamachou,Toukyouto,Shibuyaku,35.6518,139.698
150-0036,Nanpeidaichou,Toukyouto,Shibuyaku,35.6547,139.696
150-0041,Jinnan,Toukyouto,Shibuyaku,35.6633,139.7004
150-0042,Udagawachou,Toukyouto,Shibuyaku,35.6617,139.698
150-0043,Dougenzaka,Toukyouto,Shibuyaku,35.6582,139.6977
150-0044,Maruyamachou,Toukyouto,Shibuyaku,35.6574,139.6946
150-0045,Shinsenchou,Toukyouto,Shibuyaku,35.6565,139.6925
150-0046,Shoutou,Toukyouto,Shibuyaku,35.6606,139.6919
150-0047,Kamiyamachou,Toukyouto,Shibuyaku,35.6642,139.6924
150-6001,Ebisuebisuga^Denpureisu(1kai),Toukyouto,Shibuyaku,35.6472,139.713
150-6004,Ebisuebisuga^Denpureisu(4kai),Toukyouto,Shibuyaku,35.6443,139.7134
150-6090,Ebisuebisuga^Denpureisu(Chikai.Kaisoufumei),Toukyouto,Shibuyaku,35.6457,139.7154
151-0051,Sendagaya,Toukyouto,Shibuyaku,35.6798,139.7064
151-0052,Yoyogikamizonochou,Toukyouto,Shibuyaku,35.6752,139.694
151-0053,Yoyogi,Toukyouto,Shibuyaku,35.6826,139.6965
151-0061,Hatsudai,Toukyouto,Shibuyaku,35.6786,139.686
151-0062,Motoyoyogichou,Toukyouto,Shibuyaku,35.6714,139.6856
151-0063,Tomigaya,Toukyouto,Shibuyaku,35.6666,139.6884
151-0064,Uehara,Toukyouto,Shibuyaku,35.6672,139.6812
151-0065,Ooyamachou,Toukyouto,Shibuyaku,35.6687,139.675
151-0066,Nishihara,Toukyouto,Shibuyaku,35.6732,139.68
151-0071,Honmachi,Toukyouto,Shibuyaku,35.6841,139.6806
151-0072,Hatagaya,Toukyouto,Shibuyaku,35.6782,139.6743
151-0073,Sasaduka,Toukyouto,Shibuyaku,35.675,139.667
152-0001,Chuuouchou,Toukyouto,Meguroku,35.6303,139.6907
152-0002,Megurohonchou,Toukyouto,Meguroku,35.6224,139.6967
152-0003,Himonya,Toukyouto,Meguroku,35.6219,139.686
152-0004,Takaban,Toukyouto,Meguroku,35.6287,139.686
152-0011,Haramachi,Toukyouto,Meguroku,35.6163,139.6947
152-0012,Senzoku,Toukyouto,Meguroku,35.6129,139.6941
152-0013,Minami,Toukyouto,Meguroku,35.614,139.6878
152-0021,Higashigaoka,Toukyouto,Meguroku,35.6293,139.6672
152-0022,Kakinokizaka,Toukyouto,Meguroku,35.6228,139.6763
152-0023,Yakumo,Toukyouto,Meguroku,35.6192,139.6695
152-0031,Nakane,Toukyouto,Meguroku,35.6156,139.6748
152-0032,Tairamachi,Toukyouto,Meguroku,35.6164,139.6796
152-0033,Oookayama,Toukyouto,Meguroku,35.6104,139.6826
152-0034,Midorigaoka,Toukyouto,Meguroku,35.6089,139.6761
152-0035,Jiyuugaoka,Toukyouto,Meguroku,35.6094,139.6682
153-0041,Komaba,Toukyouto,Meguroku,35.6581,139.6844
153-0042,Aobadai,Toukyouto,Meguroku,35.6502,139.6939
153-0043,Higashiyama,Toukyouto,Meguroku,35.648,139.6901
153-0044,Oohashi,Toukyouto,Meguroku,35.6526,139.6876
153-0051,Kamimeguro,Toukyouto,Meguroku,35.6429,139.6949
153-0052,Yuutenji,Toukyouto,Meguroku,35.6377,139.6931
153-0053,Gohongi,Toukyouto,Meguroku,35.6351,139.6871
153-0061,Nakameguro,Toukyouto,Meguroku,35.6391,139.7012
153-0062,Mita,Toukyouto,Meguroku,35.6401,139.7121
153-0063,Meguro,Toukyouto,Meguroku,35.6343,139.707
153-0064,Shimomeguro,Toukyouto,Meguroku,35.6299,139.7074
153-0065,Nakachou,Toukyouto,Meguroku,35.6322,139.6958
154-0001,Ikejiri,Toukyouto,Setagayaku,35.6499,139.6802
154-0003,Nozawa,Toukyouto,Setagayaku,35.6332,139.6706
154-0004,Taishidou,Toukyouto,Setagayaku,35.6463,139.6701
154-0005,Mishuku,Toukyouto,Setagayaku,35.6508,139.6751
154-0011,Kamiuma,Toukyouto,Setagayaku,35.6376,139.6631
154-0012,Komazawa,Toukyouto,Setagayaku,35.6307,139.6566
154-0013,Komazawakouen,Toukyouto,Setagayaku,35.6246,139.6603
154-0014,Shinmachi,Toukyouto,Setagayaku,35.6302,139.6488
154-0015,Sakurashinmachi,Toukyouto,Setagayaku,35.6306,139.643
154-0016,Tsurumaki,Toukyouto,Setagayaku,35.6367,139.6469
154-0017,Setagaya,Toukyouto,Setagayaku,35.6429,139.6485
154-0021,Goutokuji,Toukyouto,Setagayaku,35.6515,139.6476
154-0022,Umegaoka,Toukyouto,Setagayaku,35.6532,139.6532
154-0023,Wakabayashi,Toukyouto,Setagayaku,35.6463,139.6597
154-0024,Sangendiyaya,Toukyouto,Setagayaku,35.6417,139.6688
155-0031,Kitazawa,Toukyouto,Setagayaku,35.6644,139.6694
155-0032,Daizawa,Toukyouto,Setagayaku,35.6565,139.6706
155-0033,Daita,Toukyouto,Setagayaku,35.6579,139.6609
156-0041,Oohara,Toukyouto,Setagayaku,35.6695,139.6621
156-0042,Hanegi,Toukyouto,Setagayaku,35.6658,139.658
156-0043,Matsubara,Toukyouto,Setagayaku,35.6648,139.6496
156-0044,Akatsutsumi,Toukyouto,Setagayaku,35.66,139.6409
156-0045,Sakurajousui,Toukyouto,Setagayaku,35.6623,139.6308
156-0051,Miyasaka,Toukyouto,Setagayaku,35.6517,139.6394
156-0052,Kyoudou,Toukyouto,Setagayaku,35.65,139.6328
156-0053,Sakura,Toukyouto,Setagayaku,35.6432,139.6394
156-0054,Sakuragaoka,Toukyouto,Setagayaku,35.6433,139.6252
156-0055,Funabashi,Toukyouto,Setagayaku,35.6529,139.6224
156-0056,Hachimanyama,Toukyouto,Setagayaku,35.664,139.6182
156-0057,Kamikitazawa,Toukyouto,Setagayaku,35.6682,139.6225
157-0061,Kitakarasuyama,Toukyouto,Setagayaku,35.6763,139.5971
157-0062,Minamikarasuyama,Toukyouto,Setagayaku,35.6691,139.6032
157-0063,Kasuya,Toukyouto,Setagayaku,35.6624,139.6065
157-0064,Kyuuden,Toukyouto,Setagayaku,35.6669,139.5909
157-0065,Kamisoshigaya,Toukyouto,Setagayaku,35.6593,139.5972
157-0066,Seijou,Toukyouto,Setagayaku,35.6422,139.5974
157-0067,Kitami,Toukyouto,Setagayaku,35.6309,139.595
157-0068,Unane,Toukyouto,Setagayaku,35.6217,139.6043
157-0071,Chitosedai,Toukyouto,Setagayaku,35.6522,139.6124
157-0072,Soshigaya,Toukyouto,Setagayaku,35.6484,139.6066
157-0073,Kinuta,Toukyouto,Setagayaku,35.6393,139.6118
157-0074,Ookura,Toukyouto,Setagayaku,35.6304,139.612
157-0075,Kinutakouen,Toukyouto,Setagayaku,35.6309,139.6215
157-0076,Okamoto,Toukyouto,Setagayaku,35.6251,139.6182
157-0077,Kamata,Toukyouto,Setagayaku,35.6197,139.6134
158-0081,Fukasawa,Toukyouto,Setagayaku,35.6202,139.6544
158-0082,Todoroki,Toukyouto,Setagayaku,35.6096,139.6526
158-0083,Okusawa,Toukyouto,Setagayaku,35.6041,139.6695
158-0084,Higashitamagawa,Toukyouto,Setagayaku,35.5965,139.676
158-0085,Tamagawaden'Enchoufu,Toukyouto,Setagayaku,35.6007,139.6658
158-0086,Oyamadai,Toukyouto,Setagayaku,35.6027,139.6545
158-0087,Tamadutsumi,Toukyouto,Setagayaku,35.5971,139.6509
158-0091,Nakamachi,Toukyouto,Setagayaku,35.6154,139.6434
158-0092,Noge,Toukyouto,Setagayaku,35.6034,139.6415
158-0093,Kaminoge,Toukyouto,Setagayaku,35.6132,139.6381
158-0094,Tamagawa,Toukyouto,Setagayaku,35.6144,139.6264
158-0095,Seta,Toukyouto,Setagayaku,35.6201,139.6299
158-0096,Tamagawadai,Toukyouto,Setagayaku,35.6238,139.631
158-0097,Youga,Toukyouto,Setagayaku,35.6273,139.6354
158-0098,Kamiyouga,Toukyouto,Setagayaku,35.6335,139.6289
160-0001,Katamachi,Toukyouto,Shinjukuku,35.6922,139.7249
160-0002,Sakamachi,Toukyouto,Shinjukuku,35.6906,139.7271
160-0003,Honshiochou,Toukyouto,Shinjukuku,35.6894,139.7295
160-0004,Yotsuya,Toukyouto,Shinjukuku,35.6875,139.7231
160-0005,Aizumichou,Toukyouto,Shinjukuku,35.6902,139.7193
160-0006,Funamachi,Toukyouto,Shinjukuku,35.6897,139.7212
160-0007,Arakichou,Toukyouto,Shinjukuku,35.6902,139.7229
160-0008,San'Eichou,Toukyouto,Shinjukuku,35.6884,139.7258
160-0011,Wakaba,Toukyouto,Shinjukuku,35.6849,139.7251
160-0012,Minamimotomachi,Toukyouto,Shinjukuku,35.6801,139.723
160-0013,Kasumigaokamachi,Toukyouto,Shinjukuku,35.6772,139.7157
160-0014,Naitoumachi,Toukyouto,Shinjukuku,35.6861,139.7149
160-0015,Daikyouchou,Toukyouto,Shinjukuku,35.6846,139.7167
160-0016,Shinanomachi,Toukyouto,Shinjukuku,35.6824,139.7198
160-0017,Samonchou,Toukyouto,Shinjukuku,35.6864,139.7205
160-0018,Sugachou,Toukyouto,Shinjukuku,35.6854,139.7223
160-0021,Kabukichou,Toukyouto,Shinjukuku,35.6956,139.7032
160-0022,Shinjuku,Toukyouto,Shinjukuku,35.6915,139.7081
160-0023,Nishishinjuku(Tsuginobiruwonozoku),Toukyouto,Shinjukuku,35.6914,139.6932
161-0031,Nishiochiai,Toukyouto,Shinjukuku,35.723,139.6793
161-0032,Nakaochiai,Toukyouto,Shinjukuku,35.7194,139.6884
161-0033,Shimoochiai,Toukyouto,Shinjukuku,35.7194,139.7003
161-0034,Kamiochiai,Toukyouto,Shinjukuku,35.7131,139.6876
161-0035,Nakai,Toukyouto,Shinjukuku,35.7163,139.6843
162-0041,Wasedatsurumakichou,Toukyouto,Shinjukuku,35.7082,139.725
162-0042,Wasedamachi,Toukyouto,Shinjukuku,35.7059,139.7231
162-0043,Wasedaminamichou,Toukyouto,Shinjukuku,35.7048,139.7233
162-0044,Kikuichou,Toukyouto,Shinjukuku,35.7042,139.7214
162-0045,Babashitachou,Toukyouto,Shinjukuku,35.7061,139.7196
162-0051,"Nishiwaseda(2choume1ban1-23gou,2ban)",Toukyouto,Shinjukuku,35.7077,139.7176
162-0052,Toyama(Sonota),Toukyouto,Shinjukuku,35.7037,139.7149
162-0053,Haramachi,Toukyouto,Shinjukuku,35.7003,139.7237
162-0054,Kawadachou,Toukyouto,Shinjukuku,35.6969,139.7194
162-0055,Yochoumachi,Toukyouto,Shinjukuku,35.6964,139.7156
162-0056,Wakamatsuchou,Toukyouto,Shinjukuku,35.7002,139.7184
162-0061,Ichigayayanagichou,Toukyouto,Shinjukuku,35.6991,139.7263
162-0062,Ichigayakagachou,Toukyouto,Shinjukuku,35.6966,139.7289
162-0063,Ichigayayakuoujimachi,Toukyouto,Shinjukuku,35.6967,139.7255
162-0064,Ichigayanakanochou,Toukyouto,Shinjukuku,35.6947,139.7231
162-0065,Sumiyoshichou,Toukyouto,Shinjukuku,35.6931,139.7212
162-0066,Ichigayadaimachi,Toukyouto,Shinjukuku,35.6937,139.7186
162-0067,Tomihisachou,Toukyouto,Shinjukuku,35.693,139.715
162-0801,Yamabukichou,Toukyouto,Shinjukuku,35.7078,139.7302
162-0802,Kaitaichou,Toukyouto,Shinjukuku,35.7074,139.7345
162-0803,Akagishitamachi,Toukyouto,Shinjukuku,35.7055,139.734
162-0804,Nakazatochou,Toukyouto,Shinjukuku,35.7058,139.7318
162-0805,Yaraichou,Toukyouto,Shinjukuku,35.7034,139.7329
