title,date,category,venue,venue_url,address,access_url,area,closest_station,advance_price,door_price
"Gamuso Live: The Mootekkis, Jimmy Binks and the Shakehorns, 19Mirrors, more",2011-05-20,Rock,Gamuso,http://www.gamuso.com,"Takuei Building 2F, Asagaya-kita 2-12-5",,Asagaya,Asagaya,FREE,FREE
Tokyo Indie x Vanity: The Go! Team DJ Set,2011-05-20,DJ,Trump Room,https://www.facebook.com/Trump-Room-161911070487799,"#301, 1-12-14 Jinnan, Shibuya-ku",,Shibuya,Shibuya,,Door: 3000 Discount: 2000
GREENROOM FESTIVAL,2011-05-21,Festival,,,,,,,,
"KABUTO METAL 2011: STORY OF THE YEAR, envy, ARCHITECTS",2011-05-21,Metal,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,"1 day 8500, 2 days 16000",
"Zibanchinka, Hyacca, She Talks Silence, Jebiotto, Fallopian Disco Force + more",2011-05-21,Alternative,Motion,http://motion-web.jp,"5F 2-45-2 Kabukicho, Shinjuku-ku",,Shinjuku,"Shinjuku, Seibu-Shinjuku",2000+drink,2300+drink
"automatically yours vol.2: O.N.O a.k.a MachineLive, やけのはら＋Dorian, NETWORKS, many more",2011-05-21,Indie,Club Seata,http://seata.jp,"Kichijoji Honcho 1-20-3, Musashino",,Kichijoji,Kichijoji,3000,3500
"RAVOLTA, illreme, yakenohara & dorian, DJ WSZ80",2011-05-21,Electronic,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,2500yen,3000yen
"MARBLE SHEEP, oninko!, Makkuroke Box, STEINER",2011-06-03,Psychedelic,Three,http://www.toos.co.jp/3/index.html,"Kitazawa 5-18-1 B1F, Setagaya-ku, Tokyo",http://www.toos.co.jp/3/3_access.html,Shimokitazawa,"Shimokitazawa, Setagaya-Daita",,
"Leclipse Nue, ロマンスカー, S/T, 小川直人 (Naoto Ogawa)",2011-06-03,Experimental,Bushbash,http://bushbash.org,"7-28-11 Minami-Koiwa, Edogawa-ku",,Koiwa,Koiwa,1000 yen,1300 yen
TAICO CLUB 2011,2011-06-04,Festival,,,,,,,,
"Volcano, Eizo Japan (Animetal), Vathokija (ex-Gargoyle), Cocobat, Everybody's Enemy",2011-06-04,Metal,Cyclone,http://www.cyclone1997.com,B2 13-16 Udagawa-cho Shibuya-ku,http://www.cyclone1997.com/map.html,Shibuya,Shibuya,3000,3500 (+1D)
"moon face boys, Tsutomu Satachi, Dinesh Chandra Dyondi, more @ Komyo-ji Temple",2011-06-04,Acoustic,,,,,,,,
ACID MOTHERS TEMPLE & The Melting Paraiso U.F.O,2011-06-04,Psychedelic,Goodman,http://www.clubgoodman.com,"A.S Building B1F, 55, Kanda-Sakumagashi, Chiyodaku",http://www.clubgoodman.com/access.html,Akihabara,Akihabara,2800,3000
"QUAKE BENEFIT: Saiko vol.8 ""Rock Chick's Revenge"": ESIE, JONNY, SIX, MOTHERCOAT...",2011-06-04,Rock,Milkyway,http://www.shibuyamilkyway.com,"Udagawacho 4-7, Shibuya-ku",,Shibuya,Shibuya,2000yen,2500yen
"come to my party, The Big Nothing, Kim Friday, servals, more",2011-06-04,Rock,Heaven's Door,http://www.geocities.jp/xxxheavensdoorxxx,1-33-19 B1 Sangenjyaya,,Sangenjaya,Sangenjaya,1500,1500
8otto,2011-06-04,Rock,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",2500yen,
TAICO CLUB 2011,2011-06-05,Festival,,,,,,,,
"Christchurch / Tohoku Charity Event no. 3: Natccu, icon girl pistols, Sunset Drive...",2011-06-05,Indie-Rock,What the Dickens,http://www.whatthedickens.jp,"Roob6 Bldg 4F, 1-13-3 Ebisu-Nishi",,Ebisu,Ebisu,,1000
YOUR SONG IS GOOD,2011-06-05,Ska,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,3675yen,
"HONDALADY, GalapagosS, ATARIMAEDANOCRACKERS",2011-06-05,Electro-Pop,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,2500yen,3000yen
Club Aloe,2011-06-05,New Wave,Aoyama Moonromantic (Tsukimirukimiomou),http://www.moonromantic.com,"Simple Aoyama Bldg B1F, 4-9-1 Minami-Aoyama",http://www.moonromantic.com/?cat=6,Gaienmae,"Gaienmae, Omotesando",3000yen + drink,3500yen + drink
MARBLE SHEEP vs GODMAN (AMT + MANDOG),2011-06-05,Psychedelic,Plug,http://www.shibuya-plug.tv,"1-23-13-B2, Jinnan, Shibuya-ku",http://shibuya-plug.tv/access/,Shibuya,Shibuya,2500,3000
"Triol, Android Beach Party, The Punpies, Nervous Hearts",2011-06-05,Garage Rock,What's Up,http://uguisudani-whatsup.com,"Negishi 1-7-11, Taito-ku, Tokyo",https://goo.gl/MPh18z,Uguisudani,Uguisudani,,￥1000
"Jez riley French, Toshimaru Nakamura, Sachiko Nagata, minoru sato -m/s, Harada/Lyall",2011-06-05,Festival,Content,http://www.garlands.jp/content,"MOT Museum B1F, 4-1-1 Miyoshi, Koto-ku, Tokyo",http://www.mot-art-museum.jp/eng/access.html,Kiyosumi-Shirakawa,Kiyosumi-Shirakawa,2500 yen,3000 yen
"MARBLE SHEEP, NADSAD, Gatagatagoz",2011-06-06,Rock,Rock Joint GB,http://info85594.wixsite.com/rjgb,Kichijoji Honcho 2-13-14 B-1,http://info85594.wixsite.com/rjgb/map,Kichijoji,Kichijoji,1800,2300
"kanina, AGOBOT, matenrouz",2011-06-08,Ambient,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,2000,2500
"SAMISHI COWBOYS, カナタトクラス, 津久井優太, Arere?",2011-06-09,Guitar Pop,Aoyama Moonromantic (Tsukimirukimiomou),http://www.moonromantic.com,"Simple Aoyama Bldg B1F, 4-9-1 Minami-Aoyama",http://www.moonromantic.com/?cat=6,Gaienmae,"Gaienmae, Omotesando",2000,2500
"TADZIO, Hisato N' Chitati, Tag Match! Fuck Off!, Hair Stylistics, DJ L?K?O",2011-06-10,Experimental,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2500,2800
"DJs Marie Kimishima (BOSCA), haru* (BEAT COMMUNIST), March (GOLDEN BROWN)",2011-06-10,DJ,Jicoo Floating Bar,http://www.jicoofloatingbar.com/,"Hinode port, Odaiba port",,Tokyo Bay,"Hinode, Hamamatsucho, Daimon",,
"FourColor, Cosmos (Ami Yoshida & Sachiko M), Christopher Willits, Soul tune factory",2011-06-10,Experimental,Content,http://www.garlands.jp/content,"MOT Museum B1F, 4-1-1 Miyoshi, Koto-ku, Tokyo",http://www.mot-art-museum.jp/eng/access.html,Kiyosumi-Shirakawa,Kiyosumi-Shirakawa,"2,500yen","3,000yen"
"HOME: ANTONIN GAULTIER, MOTOYUKI DAIFU, NANAE SHIMAZU @ Ume's Bar",2011-06-10,Party,,,,,,,,Free
"O.N.O (THA BLUE HERB), LITE, Fugenn & The White Elephants, sokif, DJ Yogurt",2011-06-10,Electronic,ERA,http://s-era.jp,"Prima veil Shimokitazawa 4F, 2-34-5, Kitazawa",http://s-era.jp/access/,Shimokitazawa,Shimokitazawa,2500yen,3000yen
"Kitty, Daisy & Lewis presents Rockn Roll Music Day in BEAMS RECORDS",2011-06-11,Rock n Roll,,,,,,,,Free
"another 9note, shelling, wakamiya, nature living, cuol, miscorner/c+llooqtortion",2011-06-11,Alternative,Nine Spices,http://9spices.rinky.info,"HANROKU Bldg B1, Kabukicho 2-1-2, Shinjuku-ku",http://9spices.rinky.info/access.html,Shinjuku,"Higashi-Shinjuku, Shinjuku-sanchome, Shinjuku",1800yen,2300yen
"sgt., middle9",2011-06-11,Post-Rock,ERA,http://s-era.jp,"Prima veil Shimokitazawa 4F, 2-34-5, Kitazawa",http://s-era.jp/access/,Shimokitazawa,Shimokitazawa,,
"DE DE MOUSE, DJ BAKU, Joseph Nothing Orchestra, Ametsub, Geskia!",2011-06-11,Electronic,WWW,http://www-shibuya.jp/index.html,東京都渋谷区宇田川町13-17 ライズビル地下,http://www-shibuya.jp/access/,Shibuya,Shibuya,3500yen,
Kicell,2011-06-11,Pop,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,3300yen,
TOKYO DANDY 3RD ANNIVERSARY PARTY,2011-06-11,Dance,,,,,,,,3000YEN W/F 2000YEN
"Praha Depart, HOMMヨ, Paradise",2011-06-11,Indie,Grapefruit Moon,http://www.grapefruit-moon.com,"B1F 2-8-12, Taisido, Setagaya-ku",http://www.grapefruit-moon.com/accessframe.html,Sangenjaya,Sangenjaya,,2000yen
"ELEKTRO HUMANGEL, KLEPTOMANIAC, OFF SEASON (Optrum x GAUZE x 黒パイプ), COTTONIOO, more",2011-06-12,Other,20000 Den-atsu (二万電圧),http://www.den-atsu.com/,"L-GRAZIA B1, 1-7-23 Koenji Minami, Suginami-ku",http://den-atsu.com/?page_id=17,Higashi-Koenji,Higashi-Koenji,,500yen (+drink500yen)
"TONOFON FESTIVAL: Shugo Tokumaru, SAKEROCK, PASCALS, Seiichi Yamamoto & PHEW, Ohshu @ Tokorozawa",2011-06-12,Festival,,,,,,,3800yen,
Willy outdoor party @ Tama river,2011-06-12,DJ,,,,,,,,FREE with your donation
Usotsuki Barbie,2011-06-12,Psychedelic,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,3000,
"Fugenn & The White Elephants, Yaporigami, MANATHOL, TAISHIN, wk[es], Geskia!",2011-06-12,"
 ,Electronic",Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",2500,2500
"Discharming man, hununhum, mouse on the keys, カラトユカリ",2011-06-12,Indie,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,2300yen,2800yen
"the mornings, S.L.A.C.K, Panorama Family, Weekend, Kuramoto Issei, Triple Fire, JUN-LOW",2011-06-12,Hip-Hop,Warp,http://warp.rinky.info,"1-30-10 Honmachi, Kichijoji",http://warp.rinky.info/items/access,Kichijoji,Kichijoji,2000,2500
"KUKNACKE, takuya, pagtas, DIYZ, Ryu Konno, 37A, CARRE, Oninko!, more",2011-05-21,Mixed Genre,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,,1800円 (plus drink)
happanouragawasisters,2011-05-21,WTF?,Enban,http://enbanschedule.blogspot.jp,2F 3-59-11 Koenji-Minami,,Koenji,Koenji,,￥1500
"Yoko arai, Marcos Fernandes, Takumi Ito, Takashi Ueno",2011-05-21,Ambient,Shichoushitsu Sono 3,http://shicho.org/,"5-195 Chojamachi, Nakaku, Yokohama",http://shicho.org/s3access/,"Hinodecho, Yokohama",Hinodecho station on Keihin Kyuko Line.,1500,2000
GREENROOM FESTIVAL,2011-05-22,Festival,,,,,,,,
"the mornings, Macmanaman, tacobonds, Halfbroken Tape Recorders, Tessendoriko, Owllights, triplefire",2011-05-22,Indie,,,,,,,1000,1000
"KABUTO METAL 2011: MORBID ANGEL, THE HAUNTED, IHSAHN, ORIGIN, ROTTEN SOUND, LEPROUS",2011-05-22,Metal,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,"1 day 8500, 2 days 16000",
"Limited Express (has gone?), (((REBELREBEL on REBELREBELS))), SOSITE, PRAHA DEPART",2011-06-12,Noise Rock,Three,http://www.toos.co.jp/3/index.html,"Kitazawa 5-18-1 B1F, Setagaya-ku, Tokyo",http://www.toos.co.jp/3/3_access.html,Shimokitazawa,"Shimokitazawa, Setagaya-Daita",2000,2500
"MEKA-DOTE-chin, 101A, RED SUN, Coppe, *microscope*",2011-06-12,Mixed Genre,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,2500,3000
"Koichi Makigami / Keisuke Ohta project ""Run, Moers!?""",2011-06-13,Improvised,Pit Inn,http://www.pit-inn.com,"Accord Bldg B1, 2-12-4 Shinjuku, Shinjuku-ku",,Shinjuku,"Shinjuku, Shinjuku Sanchome",,3000yen
"Test Tone vol.70: Miura Ichi-go + TOMO, Wormhole, Denki Slime, DJ Evil Penguin",2011-06-14,Experimental,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,,free! (with order)
"Atsuhiro Ito (OPTRON), BLACKPHONE666",2011-06-15,Noise,Bullet's,http://www.bul-lets.com,"B1F Kasumi Building, 1-7-11 Nishiazabu, Minato-ku",http://bul-lets.com/new/map/,Nishi-Azabu,"Roppongi, Nogizaka",,free
GANG GANG DANCE (CANCELLED),2011-06-15,Experimental,DUO Music Exchange,http://www.duomusicexchange.com,"2-14-8 Dogenzaka, Shibuya-ku",,Shibuya,Shibuya,5000yen,5500yen
"DAO!!!, Deo Pad NICOL, lines, The Quandata, thatta, DJs",2011-06-15,Indie,Club Asia,http://www.clubasia.co.jp,"1-8 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2000,2500
"QUATTRO, THE DEKITS, OLDE WORLDE (Acoustic)",2011-06-15,Pop,Marz,http://www.marz.jp,"Kabukicho 2-45-1 B1, Shinjuku-ku",,Shinjuku,Shinjuku,2500,2800
"signaless, Joseph Nothing Orchestra, Paradise, Oono Yuki",2011-06-15,Electronic,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,,"無料 (must 2drinks order ¥1,000)"
"polyphonic parachute, henna dress + yuichiro itagaki, asuka tanaka [+ VJ: 9s9], DJs",2011-06-15,Electronic,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,,1000円 (1D IN)
"Jusho Futei Mushoku, Gekitetsu, N'Shukugawa Boys, ECD",2011-05-22,Alternative,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,2500yen,3000yen
Lillies and Remains,2011-05-22,New Wave,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",2800yen,3300yen
"MANDOG, Hiviya Katan, ryuto taon and hoyo kazoku, URiTA, yamanoi yuzuru",2011-05-24,Experimental,Mission's,http://www.live-missions.com,"4-52-1 Koenji-Minami, Suginami-ku",,Koenji,,2000yen,2000yen
Tori Kudo + Nanao Tavito DUO,2011-05-24,Psych-Folk,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,3000,3500
"NATSUMEN, NAMBAJAZZ, KUKANGENDAI",2011-05-25,Progressive,Goodman,http://www.clubgoodman.com,"A.S Building B1F, 55, Kanda-Sakumagashi, Chiyodaku",http://www.clubgoodman.com/access.html,Akihabara,Akihabara,3000,3500
悲鳴恍惚 (Himei Koukotsu)＋old leukocyte nationalist - From Noise Till Dawn,2011-05-25,Noise,URGA,http://www.urga.net,"2-42-16-B1 Kabuki-cho, Shinjuku",,Shinjuku,,2000,2400
"濁朗 (Darklaw), Leclipse Nue, シャナイキンカン, 小川直人, RIPHT (YOUSUKE FUYAMA + m/L/eu)",2011-05-26,Experimental,Flying Teapot,http://flyingteapot1997.wixsite.com/ekoda-flying-teapot,"Enomoto Bldg B1F, 27-7 Sakae-cho, Nerima-ku",,Ekoda,Ekoda,,1000
"AKAI GIWAKU, LAGITAGIDA, Clean Of Core, Bird Lakes",2011-05-26,Alternative,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,,入場無料 (without 2Drinks)
"the mornings, Kaisoku Tokyo, PASTA FASTA, BAD ATTACK, RINTO-SS and more",2011-05-26,Hardcore,WWW,http://www-shibuya.jp/index.html,東京都渋谷区宇田川町13-17 ライズビル地下,http://www-shibuya.jp/access/,Shibuya,Shibuya,2000,2500
"skill kills, ZggZag!!!, Alan Smithee's MAD Universe, kowloon, wozniak, the go karts",2011-06-16,Other,Nine Spices,http://9spices.rinky.info,"HANROKU Bldg B1, Kabukicho 2-1-2, Shinjuku-ku",http://9spices.rinky.info/access.html,Shinjuku,"Higashi-Shinjuku, Shinjuku-sanchome, Shinjuku",1500yen,1500yen
"DRY & HEAVY, ZAZEN BOYS",2011-05-26,Dub,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,3300yen,3800yen
"Icon Girl Pistols, Fredd's Gypsy Jazz Orgasm",2011-05-26,Indie-Rock,NOB,http://nobparty.web.fc2.com,"Maruyamacho 1-3 BF, Shibuya-ku",,Shibuya,Shibuya,,1500/2500
"GELLERS, Alfred Beach Sandal, Siamese Cats",2011-05-27,Indie,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,2000,2500
"HOMMヨ, YAH CHAIKA, LOOLOWNINGEN NAKED, HALF-BROKEN TAPERECORDERS, ISSEI KURAMOTO",2011-05-27,Alternative,Goodman,http://www.clubgoodman.com,"A.S Building B1F, 55, Kanda-Sakumagashi, Chiyodaku",http://www.clubgoodman.com/access.html,Akihabara,Akihabara,2000,2300
Jonny (Norman Blake from Teenage Fanclub & Euros Childs from Gorky’s Zygotic Mynci),2011-05-27,Neo-psychedelia,WWW,http://www-shibuya.jp/index.html,東京都渋谷区宇田川町13-17 ライズビル地下,http://www-shibuya.jp/access/,Shibuya,Shibuya,5000yen,
"Riow Arai, DE DE MOUSE, Fragment, DJ Codomo, Ametsub",2011-05-27,Electronic,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,1800yen,2300yen
"Suishou No Fune, Masayoshi Urabe & Teruhisa Nanbu, Mysteries of Love, more",2011-05-27,Post-Rock,Gamuso,http://www.gamuso.com,"Takuei Building 2F, Asagaya-kita 2-12-5",,Asagaya,Asagaya,1000yen+drink,1000yen+drink
"TABATA, Takashi Ueno (Tenniscoats), JON THE DOG, Yamada Minzoku (F.L.Y), Shinsuke Michishita, more",2011-05-27,Experimental,Enban,http://enbanschedule.blogspot.jp,2F 3-59-11 Koenji-Minami,,Koenji,Koenji,,￥1500
"HIDEKI KAJI, SHE TALKS SILENCE, sloppy joe, TWEE GRRRLS CLUB, CH(A)BE...",2011-05-27,Indie-Pop,Astro Hall,http://www.astro-hall.com,"New Wave Harajuku, B1, 4-32-12 Jingumae",http://www.astro-hall.com/access/,Harajuku,"Harajuku, Meijijingumae, Omotesando",3000yen,3500yen
JONNY JAPAN TOUR 2011 AFTER PARTY with DJ Norman Blake from Teenage Fanclub,2011-05-27,Party,Underbar,http://www.underbar.jp,渋谷区神南1－15－7公園ビルB1,,Shibuya,,1500,2000
"SO VERY SHOW ! feat. LUKE VIBERT, µ-ziq, OORUTAICHI",2011-05-27,Electronic,Womb,http://www.womb.co.jp,"Studio Arias, 2-16 Maruyama-cho, Shibuya",,Shibuya,Shibuya,,4000円 / member/flyer 3500円
"PLASTIC GIRL IN CLOSET, sugardrop, monocism, Hata Yusuke Group, innerbug",2011-05-28,Shoegaze,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,2000,2500
"Owllights, and Young… , Suppa Band, INN JAPAN, Gaudies",2011-05-28,Alternative,Goodman,http://www.clubgoodman.com,"A.S Building B1F, 55, Kanda-Sakumagashi, Chiyodaku",http://www.clubgoodman.com/access.html,Akihabara,Akihabara,2000yen,2000yen
"Tamurapan, Halcali",2011-05-28,Electro-Pop,Garden,http://www.gar-den.in,"Mosia B1F, Kitazawa 2-4-5, Setagaya-ku",,Shimokitazawa,Shimokitazawa,3500yen,4000yen
"(an) arrangement(s) #TWSE 2011: saara trio, annayamada, Daisuke Miyatani +Aki Tomita + Kouhei Harada",2011-05-28,Experimental,Content,http://www.garlands.jp/content,"MOT Museum B1F, 4-1-1 Miyoshi, Koto-ku, Tokyo",http://www.mot-art-museum.jp/eng/access.html,Kiyosumi-Shirakawa,Kiyosumi-Shirakawa,2500yen,3000yen
"Matt Elliott, third eye foundation (DJ SET), Vampillia",2011-05-28,Electronic,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,3300yen,3500yen
"TBJE TOKYO: NTOKO, BOYS OF HONG KONG, PRAHA DEPART, ANISAKIS, more",2011-05-28,Mixed Genre,Gamuso,http://www.gamuso.com,"Takuei Building 2F, Asagaya-kita 2-12-5",,Asagaya,Asagaya,,2000yen (+1drink)
"Phew x Takahashi Yuji, Sachiko M",2011-05-28,Experimental,WWW,http://www-shibuya.jp/index.html,東京都渋谷区宇田川町13-17 ライズビル地下,http://www-shibuya.jp/access/,Shibuya,Shibuya,3500yen,4000yen
"Bad Noise! - Apollo18 (from Korea), Sawas Phool + The Cold Tommy",2011-05-28,Rock,Ruby Room,http://www.rubyroomtokyo.com,"2F Kasumi Bldg, Dogenzaka 2-25-17, Shibuya",,Shibuya,Shibuya,,"1,000 yen"
"80KIDZ, BAROQUE, Masatoshi Uemura (bonjour records), more",2011-05-28,Electro,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",3000yen,"W.FLYER 3,000yen／DOOR 3,500yen"
"kuruucrew, optrum, Tatsuya Yoshida, Mitsuru Nasuno, Takashi Ueno, 2UP, Z, more",2011-05-29,Experimental,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,※当日券のみ,3000yen
"ALTERNATIVE CURRENT 7: birds melt sky, Mont Blanc, The Watanabes, Abikyokan, DJs, more",2011-05-28,Alternative,Loft,http://www.loft-prj.co.jp/LOFT/index.html,"Tatehana Building, B2 1-12-9 kabukicho, Shinjuku",http://www.loft-prj.co.jp/LOFT/access.html,Shinjuku,Shinjuku,,2500
"CULT CLUB Vol.3: KENJI TAKIMI, AFRA, LOVE AND HATES, HNC, GIKYO NAKAMURA, more",2011-05-29,Party,Ucess The Lounge,http://www.ucess.jp,"4-32-13-5F, Jingumae, Shibuya-ku, Tokyo",,Harajuku,,,"1,500yen (1D)"
Rin Toshite Shigure,2011-05-29,Rock,Tokyo International Forum Hall A,http://www.t-i-forum.co.jp/general/index.php,"5-1 Marunouchi 3-chome, Chiyoda-ku",,Tokyo,"Yurakucho, Tokyo",,
Kazuki Tomokawa with Toshiaki Ishizuka + Masato Nagahata,2011-05-29,Psych-Folk,Apia 40,http://www.apia-net.com,"Himonya 5-6-9 Nakameguro-ku, Tokyo",http://www.apia-net.com/access/index.html,Gakugei-daigaku,Gakugeidaigaku,3000,3500
"cruyff in the bedroom, nano sound museum, Shindabokunokanojo, DJ ISHIKAWA",2011-05-29,Shoegaze,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,2800yen,3300yen
SOUNDROOM Vol.55,2011-05-30,Experimental,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,1000,1500
"MINNESOTA VOODOO MEN, THE MADAME CATS",2011-05-30,Garage Rock,Heavy Sick,http://www.heavysick.co.jp/club/index.html,"Nishihara 2-27-4 B1, Shibuya-ku",,Hatagaya,Hatagaya,,1200 (+1D)
The Posies,2011-06-01,Power Pop,Club Quattro,http://www.club-quattro.com,"5F Parco Quattro, 32-13 Udagawa-cho",http://www.club-quattro.com/shibuya/access/,Shibuya,Shibuya,5500yen,
BEN FOLDS,2011-05-31,Pop,Shibuya Kokaido,http://shibuko.com/,東京都渋谷区宇田川町1-1,,Shibuya,,,
BEN FOLDS,2011-06-01,Pop,Shibuya Kokaido,http://shibuko.com/,東京都渋谷区宇田川町1-1,,Shibuya,,,
HIKASHU,2011-06-02,New Wave,Club Quattro,http://www.club-quattro.com,"5F Parco Quattro, 32-13 Udagawa-cho",http://www.club-quattro.com/shibuya/access/,Shibuya,Shibuya,4000yen,
The Posies acoustic instore,2011-06-02,Power Pop,Tower Records Shinjuku,http://www.towerrecords.jp/store/Shinjuku,"Flags building, JR Shinjuku station EastSouth exit",,Shinjuku,,,
MANDOG,2011-06-02,Experimental,Stormy Monday,http://www.ss.iij4u.or.jp/~zukizuki,No.3 YACHI Bld 2F 1-3-3 Okina-Cho Naka-Ku Yokohama,,Yokohama,,2000yen,2000yen
"Phew + hisato n' chitani + Harada Jin, Toyota Michinori & Kuge Yoshio, Yuasawan...",2011-06-26,Other,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2500,2800
Nabowa,2011-06-26,Jam,Cay,http://www.spiral.co.jp,"Spiral building. B1, 5-6-23 Minami-Aoyama, Minato-",,Aoyama,Omotesando,3000,3500
"highered-girl, drumsbo, joshuacomeback, Goupil&C",2011-06-26,Indie,20000 Den-atsu (二万電圧),http://www.den-atsu.com/,"L-GRAZIA B1, 1-7-23 Koenji Minami, Suginami-ku",http://den-atsu.com/?page_id=17,Higashi-Koenji,Higashi-Koenji,2000,2300
Otomo Yoshihide + Tenniscoats,2011-06-26,Experimental,Pit Inn,http://www.pit-inn.com,"Accord Bldg B1, 2-12-4 Shinjuku, Shinjuku-ku",,Shinjuku,"Shinjuku, Shinjuku Sanchome",3000,3500
"LAGITAGIDA, TADZIO, LITE",2011-06-27,Progressive,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2000,2500
"miila and the Geeks, Mont-Blanc, Merpeoples, simoryombson, twee grrrls club, more",2011-06-27,Indie,Club Asia,http://www.clubasia.co.jp,"1-8 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2000,2500
